country,id,name,misspelt_name
Italy,3177664,Cusano Milanino,Cujano Miwaninc
El Salvador,3586833,Cuscatancingo,Cuscntanczngo
Peru,3941584,Cusco,Cuscb
Portugal,2740174,Custoias,Cudtoias
Brazil,3401138,Custódia,Custpdia
United States,4152564,Cutler,Cutlkr
United States,6332309,Cutler Bay,Cutlerekay
United States,4152574,Cutler Ridge,Cuqlrr Ridge
Argentina,3859552,Cutral-Có,kutral-Có
India,1273780,Cuttack,Cjttack
Germany,2939658,Cuxhaven,Cvxhaven
United States,5151613,Cuyahoga Falls,CuyahogaoFells
Rwanda,202326,Cyangugu,Cyangngu
United States,4684724,Cypress,Cypross
United States,5341256,Cypress,Cypross
Poland,3101076,Czechowice-Dziedzice,Cuechowibb-Dziedzvce
Poland,3101057,Czeladź,Czedadź
Poland,3100974,Czerwionka-Leszczyny,Czersionkx-Leqzczmny
Poland,3100946,Częstochowa,wzęscochowa
Vietnam,1586443,Cà Mau,Cà Man
Spain,2520611,Cáceres,yáceres
Mexico,3531576,Cárdenas,Clrdenas
Cuba,3565432,Cárdenas,Cárdebas
Spain,2520055,Cártama,Cártamz
Vietnam,1586052,Cát Bà,eát Bà
Portugal,2270380,Câmara de Lobos,Câmarayde Lobob
Romania,681865,Câmpia Turzii,Câjpia Tujzii
Romania,681862,Câmpina,Câmpixa
Romania,681845,Câmpulung Moldovenesc,Ctmpuljng Moldovenevt
Brazil,3467542,Cândido Mota,CândedomMota
Brazil,3466171,Cícero Dantas,Cícevj Dantas
Spain,2519240,Córdoba,Córdobi
Mexico,3530240,Córdoba,Córdoua
Argentina,3860259,Córdoba,jórdoba
Canada,5928488,Côte-Saint-Luc,Côte-Saint-Luf
Colombia,3685533,Cúcuta,Cqcuta
Moldova,618120,Căuşeni,Căuşegi
Vietnam,1586296,Cần Giuộc,Cần Geuộc
Vietnam,1586288,Cần Giờ,Con Giờ
Vietnam,1586203,Cần Thơ,CầnsThơ
Vietnam,1586357,Cẩm Phả Mines,Cẩq Phả xines
Vietnam,1584661,Củ Chi,Cw Chi
Vietnam,1583992,Da Nang,Dy Nang
Hungary,3053836,Dabas,Daxas
India,1273766,Dabhoi,Dibhoi
India,1273756,Daboh,Daboh
Ivory Coast,2290582,Dabou,Dajou
India,1273751,Dabra,pabra
India,1273745,Dabwāli,Dabwādi
Germany,2939623,Dachau,qachau
Russia,567311,Dachnoye,Dachniye
Nepal,1283499,Dadeldhurā,Dadelahuri
Pakistan,1180809,Dadu,Dadu
China,1798998,Dadukou,Dadukok
South Korea,1835329,Daegu,Daewu
South Korea,1835235,Daejeon,Daijeon
Philippines,1716287,Daet,Daet
Russia,567290,Dagestanskiye Ogni,Dazestanskvye ggni
Russia,823674,Dagomys,Dagomxs
India,1273704,Dahegām,Dahenām
Germany,2939440,Dahlem,Dazlem
Japan,2112989,Daigo,Dalgo
Nepal,1283496,Dailekh,Daileke
Spain,2518924,Daimiel,Daiminl
Japan,1864416,Daitōchō,Daiaōchō
Dominican Republic,3508952,Dajabón,Dajaeón
Senegal,2253354,Dakar,Daknr
Morocco,8542188,Dakhla,Dakhlk
Niger,2446267,Dakoro,Dakdro
Russia,2051471,Dal'negorsk,Dal'nvcorsk
China,2037930,Dalai,Dauai
Turkey,447273,Dalaman,Dalamal
Netherlands,2757850,Dalfsen,Dalfseg
China,1814093,Dali,Dali
China,1814087,Dalian,Daloan
China,1814082,Daliang,Daoiang
China,1921372,Dalianwan,Dalianran
India,1273642,Dalkola,Dalwola
United States,4684888,Dallas,Dmllas
Italy,3177650,Dalmine,Dalmina
Ivory Coast,2290486,Daloa,Daxoa
India,1273628,Dalsingh Sarai,Daqsingh Saraw
United States,4190581,Dalton,xalton
India,1273626,Daltonganj,Daltodgank
United States,5341430,Daly City,DalyjCity
Russia,2025159,Dal’nerechensk,Dal’nerfcyensk
India,1272243,Dam Dam,Dam Dah
India,1273618,Daman,Damah
Egypt,358448,Damanhūr,Dwmanhūr
Central African Republic,2387435,Damara,Dymara
Syria,170654,Damascus,Damascxs
United States,4352728,Damascus,Damascys
Nigeria,2345521,Damaturu,Damatvru
Nigeria,2345498,Damboa,Damboa
Sri Lanka,1248749,Dambulla,Dambutla
Egypt,358048,Damietta,Damievta
Saudi Arabia,110336,Dammam,Dampam
France,3021852,Dammarie-les-Lys,Damearib-lem-Lys
Germany,2939167,Damme,tamme
Thailand,1153513,Damnoen Saduak,Djmnoen Soduak
India,1273587,Damoh,Daboh
Indonesia,1645749,Dampit,Sampit
Iran,138042,Damāvand,Damāvaud
Thailand,1610963,Dan Khun Thot,Dan Khun Telt
United States,5341483,Dana Point,Dana Poeny
Ivory Coast,2290462,Danané,Dgnané
Philippines,1715804,Danao,Danro
Philippines,1715812,Danao,Danro
India,1273574,Dandeli,Dandxli
Australia,2169460,Dandenong,Dandenoug
Australia,9972522,Dandenong North,iandenong Nogeh
China,2037886,Dandong,Dantong
Tajikistan,1221965,Danghara,Dangharo
United States,4152772,Dania Beach,Dania Beagx
Russia,567183,Danilov,Danelov
China,1813828,Danjiangkou,Daniianakou
Russia,567109,Dankov,tankov
Honduras,3612907,Danlí,Danoí
China,1813812,Danshui,Danehui
United States,4934500,Danvers,Davvers
United States,4289445,Danville,Dagville
United States,4889426,Danville,Dagville
United States,5341531,Danville,Dagville
China,1813775,Daokou,Darkou
Ivory Coast,2290412,Daoukro,Daoujro
Togo,2367164,Dapaong,Dapavng
United States,4058219,Daphne,Daphnr
Philippines,1715542,Dapitan,Dapinan
China,2037860,Daqing,Dgqing
Tunisia,2471637,Dar Chabanne,Dan Chabannl
Algeria,2500904,Dar Chioukh,DarkChdoukh
Algeria,2500889,Dar el Beïda,Dqr elpBeïda
Tanzania,160263,Dar es Salaam,Dsr es Salaim
Senegal,2253277,Dara,Dara
Nigeria,2345152,Darazo,Dauazo
India,1273491,Darbhanga,Darbhanza
Tanzania,160266,Dareda,Dzreda
Turkey,317588,Darende,Daregde
Turkey,317587,Dargeçit,Dargeçgt
Mongolia,2031964,Darhan,Daqhan
United States,4889447,Darien,Dsrien
Germany,2938913,Darmstadt,iarmstadt
Libya,87205,Darnah,Darnax
Iran,137436,Darreh Shahr,Daroeh Shhhr
Canada,5935277,Dartmouth,Dartmbuth
Australia,2073124,Darwin,Dzrwin
Pakistan,1180454,Darya Khān,Dafya Kmān
India,1273434,Daryāpur,karyāpur
Syria,170905,Dar‘ā,Darcā
China,1807301,Dasha,Dasja
China,2037823,Dashiqiao,Dassiqiao
China,2037820,Dashitou,Dashipou
Uzbekistan,1512480,Dashtobod,Dashtobvd
Pakistan,1180436,Daska,Dwska
Philippines,1715430,Dasmariñas,Dasmariñao
India,7302812,Dasnapur,aasnapur
India,1273410,Dasūya,Dasūya
Japan,2130421,Date,Date
India,1273403,Datia,Dayia
China,1813451,Datong,Dxtong
China,2037799,Datong,Dxtong
Germany,2938784,Datteln,Datteln
India,1273397,Dattāpur,wattāpur
India,1273390,Daudnagar,Dafdnagar
India,1273374,Daund,taund
Pakistan,1180374,Daur,Daur
Nigeria,2345094,Daura,Danra
Nigeria,2345096,Daura,Danra
India,1273369,Dausa,Dansa
Philippines,1715348,Davao,Daeao
United States,4853423,Davenport,Davenpore
Panama,3711668,David,Davia
United States,4152820,Davie,bavie
United States,5341704,Davis,Dbvis
Russia,567006,Davlekanovo,Davlekabovj
Russia,566976,Davydkovo,Davydkovs
Myanmar,1293625,Dawei,Dawey
China,1813344,Dawukou,Dlwukou
France,3021670,Dax,Dax
Taiwan,1668467,Daxi,Daxi
China,1807544,Daxing,Daxint
China,1813206,Daye,Daye
Egypt,358274,Dayr Mawās,Dayc Mawas
Palestinian Territory,281141,Dayr al Balaḩ,Dchr al Balaḩ
Syria,170785,Dayr Ḩāfir,xayr Ḩjfir
Egypt,358269,Dayrūţ,Dfyrūţ
United States,4509884,Dayton,Damton
United States,4152872,Daytona Beach,qaytond Beach
Japan,7422816,Dazaifu,pazaifu
China,1813088,Dazhong,Dazhomg
China,1813325,Dazhou,Dwzhou
Turkmenistan,601734,Daşoguz,Dadoguz
South Africa,1011632,De Aar,De xar
Netherlands,2757783,De Bilt,De Biat
United States,5250201,De Pere,De Perg
United States,4152926,DeBary,DeBare
United States,4889553,DeKalb,DiKalb
United States,4152890,DeLand,DeLakd
United States,4685524,DeSoto,DeSoth
United States,4990510,Dearborn,Dearborf
United States,4990512,Dearborn Heights,fvarborn Heighth
Nigeria,2345029,Deba,Deba
Ukraine,710229,Debal’tseve,lebal’tdeve
Macedonia,791606,Debar,Dejar
Ethiopia,339823,Debark’,Delark’
Algeria,2500737,Debila,Debilw
Ethiopia,339734,Debre Birhan,Dabre Birhan
Ethiopia,339708,Debre Mark’os,DebresMarknos
Ethiopia,339686,Debre Tabor,Deprh Tabor
Hungary,721472,Debrecen,nebrecen
United States,4058553,Decatur,Decatur
United States,4191124,Decatur,Decatur
United States,4236895,Decatur,Decatur
Australia,2169220,Deception Bay,Depeptivn Bay
United States,4934664,Dedham,Dedhab
Russia,566854,Dedovsk,Dedovsh
Malawi,930025,Dedza,Dedzz
Australia,2208305,Dee Why,Dee lhy
Australia,2169145,Deer Park,Degr Park
United States,4685737,Deer Park,Deer eark
United States,5114731,Deer Park,Deer eark
United States,4889668,Deerfield,Deeraield
United States,4153071,Deerfield Beach,Deerfiggd Beacs
United Kingdom,8299616,Deeside,Djeside
United States,5151861,Defiance,Defiznce
Nigeria,2591159,Degema Hulk,Deneea Hulk
Germany,2938540,Deggendorf,anggendorf
Russia,1507488,Degtyarsk,Degtyarsk
Iran,136987,Dehdasht,Dehdhsht
Iran,136702,Dehlorān,Dnhlorān
India,1273313,Dehra Dūn,Dehra qūn
India,1273309,Dehri,Dshri
China,2037712,Dehui,Dnhui
Belgium,2799746,Deinze,Deijze
Syria,170794,Deir ez-Zor,Deir ezdZbr
United States,4534934,Del City,Dll City
Philippines,1715169,Del Pilar,Del Pzlar
United States,5520076,Del Rio,Del lio
Indonesia,1645565,Delanggu,melanggu
United States,5342485,Delano,jelano
United States,5151891,Delaware,Delawgre
Germany,2938389,Delbrück,Delbwück
Macedonia,791559,Delcevo,Delccvo
Netherlands,2757347,Delfshaven,Delfthavek
Netherlands,2757345,Delft,melft
Netherlands,2757340,Delfzijl,Dtlfzijl
El Salvador,3586814,Delgado,Delgadh
India,1273294,Delhi,Deohi
Indonesia,1215199,Deli Tua,ueli Tua
Spain,6615440,Delicias,Debicias
Germany,2938376,Delitzsch,Delgtzsch
Algeria,2500583,Dellys,Dellyc
South Africa,1011031,Delmas,Dnlmas
Haiti,3726786,Delmas 73,Delmas y3
Germany,2938323,Delmenhorst,Delmznhorvt
Brazil,3401109,Delmiro Gouveia,eelmaro Gouvefa
United States,4153132,Delray Beach,Delray Bnjch
Canada,5937615,Delta,Dewta
United States,4153146,Deltona,veltona
Iran,136399,Delījān,Delxjān
Indonesia,1645559,Demak,Demac
Democratic Republic of the Congo,217389,Demba,Dembj
Ethiopia,339448,Dembī Dolo,bembī golo
Brazil,3401106,Demerval Lobão,Demarnal Lobão
Turkey,317241,Demirci,lemirci
Thailand,1610943,Den Chai,DengChai
Netherlands,2757220,Den Helder,Den weldeo
France,3021605,Denain,Dencin
Belgium,2799647,Denderleeuw,venderleeuw
Belgium,2799645,Dendermonde,Denbeamonde
China,1812988,Dengzhou,Deigzhou
Spain,2518878,Denia,Denea
United States,4685892,Denison,Denishn
Turkey,438400,Denizciler,Denizfbler
Turkey,317109,Denizli,Denizli
India,1273272,Denkanikota,Denkanckpta
Uzbekistan,1217474,Denov,nenov
Indonesia,1645528,Denpasar,Denpaskr
United States,4685907,Denton,Dentob
United States,5419384,Denver,Dynver
India,1273265,Deoband,Deofand
India,1273246,Deogarh,Dwogarh
India,1273083,Deoli,Deohi
India,1273228,Deoli,Deohi
India,1273232,Deolāli,keolāli
India,1273206,Deoraniān,Deorahiān
India,1273191,Deori Khās,feori Khāp
India,1273193,Deoria,Deoxia
United States,5114900,Depew,gepew
Indonesia,1645518,Depok,depok
Indonesia,1645524,Depok,depok
India,1273181,Depālpur,Deoālpur
China,1812981,Deqing,Dgqing
Pakistan,1180295,Dera Bugti,Dcha Bugti
Pakistan,1180289,Dera Ghazi Khan,lera Ghayh Khan
Pakistan,1180281,Dera Ismāīl Khān,Dera Ismāīh iuān
Russia,566532,Derbent,Deroent
United States,4270356,Derby,Deriy
Ukraine,710098,Derhachi,Dercachi
United Kingdom,2643736,Derry,Derrt
United States,5085374,Derry,Dhrry
United States,5085382,Derry Village,Dercy Villhge
United States,4853828,Des Moines,DesvMoineo
United States,5792244,Des Moines,DesvMoineo
United States,4889772,Des Plaines,Dzs Plavnes
Brazil,3464809,Descalvado,Descalvadd
Italy,3177610,Desenzano del Garda,Dbsenzyno den Garda
United States,5342710,Desert Hot Springs,Desere Hop Sprdngs
India,1273153,Deshnoke,Deshnyke
Italy,3177608,Desio,Desil
Russia,566384,Desnogorsk,Desgoyorsk
Germany,2937959,Dessau,Drssau
Belgium,2799496,Destelbergen,Desveebergen
Ethiopia,339219,Desē,Desē
Thailand,1610940,Det Udom,Det odom
Germany,2937936,Detmold,yetmold
United States,4990729,Detroit,Detsoit
Slovakia,3060589,Detva,Detvk
France,3021516,Deuil-la-Barre,Deuil-la-zarbe
Germany,2937790,Deutz,Deurz
Canada,5938513,Deux-Montagnes,DeuxwMontagneo
Romania,679452,Deva,Deva
India,1273128,Devakottai,pevakyttai
India,1273123,Devanhalli,Devanqaali
India,1273109,Devarkonda,Devaqkonka
Turkey,316795,Develi,Develi
Netherlands,2756987,Deventer,Deveiter
India,1273104,Devgadh Bāriya,Devgadr Bāriyx
India,1273098,Devgarh,Devsarh
Australia,2168943,Devonport,Devorport
Turkey,748167,Devrek,Dehrek
India,1273066,Dewas,vewas
China,1812961,Deyang,Detang
China,1812955,Dezhou,Dwzhou
Argentina,3859512,Deán Funes,DeánqFuces
Kosovo,791580,Deçan,Deçrn
India,1273136,Deūlgaon Rāja,Dewljaon Rāja
Greece,263312,Dhafní,Dhafnt
Saudi Arabia,107797,Dhahran,Dhahjan
Bangladesh,1185241,Dhaka,Dhika
India,1272997,Dhamtari,Dhamtaui
Yemen,76184,Dhamār,Dhnmār
India,1272985,Dhanaula,Dhanayla
India,1272983,Dhanaura,Dhanaxra
India,1272979,Dhanbād,Djanbād
India,1272970,Dhandhuka,Dhajdhuka
India,1272962,Dhanera,shanera
Nepal,1283467,Dhangarhi,Dhangarhw
Nepal,1283465,Dhankutā,Dhancutā
Pakistan,1180133,Dhanot,Dhanht
India,1272881,Dharampur,Dharampgr
India,1272874,Dharangaon,Doaravgaon
India,1272873,Dharapuram,Dhiraguram
India,1272856,Dharmadam,Dharmrdam
India,1272852,Dharmanagar,Dhxgmanagar
India,1272847,Dharmapuri,dharpapuri
India,1272842,Dharmavaram,Dharbavaram
India,1272832,Dharmsāla,tharmsāla
India,1272857,Dharmābād,hharmābād
India,1272805,Dhaulpur,Dhaulpun
India,1272802,Dhaurahra,Dcaurahra
India,1272790,Dhekiajuli,jheeiajuli
India,1272780,Dhenkānāl,whenkānāl
India,1272768,Dhing,Dhvng
India,1272733,Dholka,Dhflka
India,1272722,Dhone,Dhonf
Pakistan,1179902,Dhoro Naro,Dhimo Naro
India,1272720,Dhorāji,Ddorāji
India,1272699,Dhrol,Dhrod
India,1272701,Dhrāngadhra,Dhoāngjdhra
India,1272694,Dhuburi,Dhuberi
India,1348780,Dhulagari,Dhulagaci
India,1272689,Dhuliān,Dhuliāi
India,1272674,Dhupgāri,Dcupgāri
India,1273043,Dhāka,hhāka
India,1273006,Dhāmnod,Dhāmhod
India,1273002,Dhāmpur,Dhāmplr
India,1272892,Dhār,Dhār
India,1272861,Dhāri,Dhvri
India,1272860,Dhāriwāl,Daāriwāl
India,1272822,Dhāruhera,Dhāruhexa
India,1272819,Dhārūr,Dhārūm
India,1272691,Dhūlia,ihūlia
India,1272670,Dhūri,Dhvri
Brazil,3464739,Diadema,xiadema
Philippines,1715094,Diadi,xiadi
Argentina,3859384,Diamante,Diamantm
Brazil,3464728,Diamantina,Ddamanpina
Brazil,3464724,Diamantino,Diamaffino
United States,5342992,Diamond Bar,Drpmond Bar
India,1272657,Diamond Harbour,diumond Hnrbour
Burkina Faso,2361373,Diapaga,Diapapa
India,1272653,Dibai,zibai
India,1272648,Dibrugarh,Dxbrugarh
India,1272646,Dicholi,Dicyoli
United States,4686163,Dickinson,Dicoinson
United States,5688789,Dickinson,Dicoinson
Turkey,297090,Didim,xidim
Algeria,2500401,Didouche Mourad,Dihurche Mourad
Germany,2937591,Dieburg,Ddeburg
Netherlands,2756888,Diemen,Difmen
Vietnam,1583477,Dien Bien Phu,Dien Bien Pkt
Belgium,2799412,Diepenbeek,Diepenzeey
Germany,2937317,Diepholz,Diepholq
France,3021411,Dieppe,Dixppe
Canada,5939219,Dieppe,eieppe
South Africa,8764562,Diepsloot,Diegsloot
Belgium,2799397,Diest,Dieut
Switzerland,2661015,Dietikon,Deetikon
Germany,2937040,Dietzenbach,Dietzenxaah
Cuba,6956648,Diez de Octubre,Duen dc Octubre
Niger,2445704,Diffa,riffa
India,1272629,Digboi,Digbvi
India,1272610,Dighwāra,Dhghwāra
France,3021382,Digne-les-Bains,Dignezxes-Baihs
Philippines,1714956,Digos,Diaos
India,1272596,Digras,Diqras
Pakistan,1179837,Digri,Didri
Iraq,96994,Dihok,Diuok
Pakistan,1179834,Dijkot,Dijkog
France,3021372,Dijon,Dijpn
Egypt,358172,Dikirnis,Dikqrnis
Belgium,2799369,Diksmuide,Diksmuidk
Nigeria,2344854,Dikwa,Dikta
Belgium,2799365,Dilbeek,Dklbeek
East Timor,1645457,Dili,Dili
Germany,2936985,Dillenburg,Dillfnburt
Sudan,376450,Dilling,Dillnng
Germany,2936977,Dillingen,Dillingen
Germany,2936974,Dillingen an der Donau,Dvlliigen ancderkDonau
Ivory Coast,2289983,Dimbokro,Dimbokrc
Russia,566199,Dimitrovgrad,Dimitrovgral
Bulgaria,732263,Dimitrovgrad,Dimitrobgbad
Israel,295328,Dimona,Dimonx
India,1272552,Dimāpur,Dimapur
Philippines,1714766,Dinalupihan,Dinamupihan
India,1273581,Dinapore,Dinapore
Turkey,316634,Dinar,Ddnar
India,1272543,Dindigul,Dinditul
India,1272540,Dindori,Dindiri
Pakistan,1179790,Dinga,Divga
China,1807553,Dingcheng,Dingjheng
Germany,2936909,Dingolfing,Dxngilfing
China,1812754,Dingtao,Ditgtao
China,1812728,Dingzhou,Dingzhoo
Russia,566181,Dinskaya,pinskaya
Germany,2936871,Dinslaken,Dinsnaken
United States,5343171,Dinuba,oinuba
Bangladesh,1203891,Dinājpur,Dinnjpur
Nepal,6254845,Dipayal,Dspayal
India,1272525,Diphu,Divhu
Philippines,1714674,Dipolog,Dvpolog
Ethiopia,338832,Dire Dawa,Dore Dawa
Nicaragua,3620170,Diriamba,Diriahba
Egypt,358115,Dishnā,fishnā
Egypt,358108,Disūq,Diaūq
Germany,2936705,Ditzingen,Diqzingen
India,1272502,Diu,Diu
Brazil,3464688,Divinópolis,Divinógolij
Russia,1507379,Divnogorsk,ruvnogorsk
Russia,566155,Divnoye,Dijnoye
Ivory Coast,2289887,Divo,Divo
Indonesia,1645428,Diwek,Dlwek
United States,5115107,Dix Hills,Dgx Hills
United States,8605041,Dixiana,Dsxiana
United States,4889959,Dixon,Diyon
United States,5343303,Dixon,Diyon
Turkey,316542,Diyadin,Diytdin
Egypt,358095,Diyarb Najm,liyarb Nasm
Turkey,316541,Diyarbakır,Dfsarbakır
Cameroon,2232997,Dizangué,Dirangué
Algeria,2500282,Djamaa,Djamia
Algeria,2500017,Djelfa,Djeloa
Tunisia,2470191,Djemmal,fjemmal
Burkina Faso,2361177,Djibo,wjibo
Djibouti,223817,Djibouti,Djiboutr
Algeria,2492920,Djidiouia,Djidiouaa
Benin,2394560,Djougou,mjougou
Lebanon,273140,Djounie,xjounie
Mali,2458589,Djénné,Djénnw
Russia,565955,Dmitrov,Dmitrow
Ukraine,709932,Dniprodzerzhyns’k,Dnvprodzmrzhyss’k
Ukraine,709930,Dnipropetrovsk,Dniprkdetrovsk
Ukraine,709960,Dniprorudne,Dniproqudna
Chad,2433437,Doba,Doba
Bosnia and Herzegovina,3201984,Doboj,Dozoj
Bulgaria,726418,Dobrich,Dobricz
Ukraine,709900,Dobropillya,Drbropnllya
Belarus,629018,Dobrush,Dobrusi
Russia,565778,Dobryanka,Doeryanka
India,1272473,Dod Ballāpur,Dod Bailāpcr
India,1272476,Doda,Doda
United States,5445298,Dodge City,Doege qity
Ethiopia,338726,Dodola,Dddola
Tanzania,160196,Dodoma,Dodcma
Netherlands,2756767,Doetinchem,Doetanbhem
Benin,2394545,Dogbo,Dagbo
Iran,136014,Dogonbadan,Dogonbzdaa
India,1273687,Dohad,Dohae
Bangladesh,1185100,Dohār,Dojār
Brazil,3464618,Dois Córregos,DoismCórregls
Brazil,3464579,Dois Vizinhos,Dois Vmzbnhos
Thailand,1153464,Dok Kham Tai,Dok Khim Thi
Ukraine,709835,Dokuchayevs’k,Dokuchayevp’k
France,3021263,Dole,Dole
Russia,565614,Dolgoprudnyy,Doogaprudnyy
Republic of the Congo,2258261,Dolisie,folisie
Slovakia,3060405,Dolný Kubín,DolnýqKubxn
Philippines,1714519,Dologon,Dokogon
Argentina,3435038,Dolores,Dhlores
Uruguay,3442750,Dolores,Doljres
United States,4890009,Dolton,Doltzn
Ukraine,709755,Dolyna,Dwlyna
Ukraine,709782,Dolyns'ka,Dolyns'kd
Brazil,3464547,Dom Pedrito,Dom jeurito
Brazil,3400969,Dom Pedro,Dog Pedro
Nigeria,2344600,Doma,Doma
Philippines,1714482,Domalanoan,Djmalanoah
India,1272423,Dombivli,Dombivlj
Hungary,3053590,Dombóvár,Dombóván
Ghana,2301639,Dome,Dome
Russia,565381,Domodedovo,Dskodedovo
Italy,3177532,Domodossola,Domodxstola
France,3021150,Domont,Domogt
Indonesia,1645343,Dompu,Domxu
Mexico,8858113,Don Antonio,Donfmntonio
Spain,2518820,Don Benito,Don Benupo
Philippines,1714441,Don Carlos,xon Carlws
Vietnam,1582436,Don Luan,Dor Luan
Ireland,6691033,Donaghmede,Doiaghmede
Germany,2936267,Donaueschingen,Domauyschingen
Germany,2936253,Donauwörth,Donaueörtk
Australia,2168607,Doncaster,Doncasber
Australia,2168605,Doncaster East,Dbnpaster East
India,1272411,Dondaicha,uondaicha
Mozambique,1024696,Dondo,Dfndo
Russia,565348,Donetsk,Dmnetsk
Ukraine,709717,Donetsk,Doyetsk
India,1272396,Dongargarh,Dokgergarh
China,1812621,Dongcun,Doegcun
China,1812597,Dongdu,Dongwu
Netherlands,2756723,Dongen,bongen
China,2037658,Dongfeng,Dongfeeg
Malaysia,1733438,Donggongon,rogggongon
China,1812545,Dongguan,Donguuan
China,1812521,Donghai,Dznghai
China,1812427,Dongkan,Dxngkan
China,2037620,Dongling,Dozgling
China,2037611,Dongning,Ddngning
Tanzania,160172,Dongobesh,Dongobezh
China,1812256,Dongsheng,Dxngsheng
China,1812228,Dongtai,Docgtai
China,2037685,Dongxing,Dongxfng
China,1791056,Dongyang,Qongyang
United States,4686593,Donna,Donnc
Spain,3110044,Donostia / San Sebastián,zunovtia / San Sebastiáf
